# ----------------------------------------------
# --- Station Static MIB Initialization File ---
# ----------------------------------------------
# 2013 Oct 31 by J. Dowell
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #259 (LEDA Outrigger #3) 
#     with #203.
#  -- Swapped the ARX_ANT/DP1_ANT values for stand #257 (LEDA Outrigger #1)
#     with #198.
#  -- The FEE installed Stand #9 *may* be bad.
# 2013 Aug 15 by J. Dowell
#  -- Marked stand #86 as suspect (promoted from bad).
#  -- Swapped the ARX_ANT/DP1_ANT values for stands #257 and #260 
#     since they are swapped at the site.
# 2013 Mar 10 by J. Dowell
#  -- Updated the pointing correction terms
# 2013 Mar 06 by J. Dowell
#  -- Looks like there was a mixup in the prevous version with the lengths of
#     the LEDA outrigger cables.  This corrects that.
# 2013 Mar 05 by J. Dowell
#  -- Updated the stretch factors to take into account the LEDA64 spitter
# 2013 Feb 28 by J. Dowell
#  -- Looks like there was a bug in the LSL common.stations.Cable model with
#     regards to the calculation of the dispersive delay.  Updated the values 
#     for the five outrigger cable lengths.
#  -- Applied a new calibration solution using self-cal. on TBW data
#  -- Zeroed out the pointing correction
# 2013 Jan 23 by J. Dowell
#  -- Removed the extra ARB_ANT lines that filled out the last half of ARX 
#     board #33
# 2013 Jan 22 by J. Dowell
#  -- Added back in the LEDA-32 antennas
#  -- Added in LEDA outriggers #1 (stand #257), #2 (stand #260), and #3 (stand #259)
#  -- Replaced Stand #25 with LEDA outrigger #5
#  -- Updated the RPD and SEP cable names for the outriggers
#  -- Updated the PDU port mappings to be consistent with the July 2012 
#     reorganization e-mail from J. Craig
# 2012 Oct 24 by J. Dowell
#  -- Incorporated the latest info. on the status of good dipoles;  removed 12
# 2012 Sep 24 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 29 by J. Dowell
#  -- Updated the "PC_" values with the results of the new pointing correction
# 2012 Aug 06 by J. Dowell
#  -- Set the "PC_" values to something that works for CygA
#  -- Updated the ARB_ID listings for the ARX board swaps
#  -- Updated the ANT_STAT listsings for antennas that have no signal and/or 
#     calibration
# 2012 July 02 by S. Ellingson 
#  -- Added "PC_" (pointing correction) keywords, set to defaults
#  -- Updated FORMAT_VERSION to 7
# 2012 May 16 by J. Dowell
#
# Search "FIXME" for things that need work

FORMAT_VERSION 7
STATION_ID VL
GEO_N   +34.070 # N Lat [deg]
RPD_STR[497]  1.0210
RPD_STR[498]  1.0160
RPD_STR[499]  1.0175
RPD_STR[500]  1.0195
RPD_STR[501]  1.0205
RPD_STR[502]  1.0095
RPD_STR[503]  1.0325
RPD_STR[504]  1.0140
RPD_STR[505]  1.0445
RPD_STR[506]  1.0385
RPD_STR[507]  1.0095
RPD_STR[508]  1.0030
RPD_STR[509]  1.0505
RPD_STR[510]  1.0385
RPD_STR[511]  1.0140
RPD_STR[512]  1.0085

# Cables to Stand 257 (LEDA Outrigger #1)
RPD_VF[513] 85.0 # this is the known value for LMR-400
RPD_DD[513]  2.0 # this is SE's guess; see comment below
RPD_A0[513] 0.00185
RPD_A1[513] 0.00000
RPD_STR[513]  1.0005 #   Updated based on TBW self-cal. results
RPD_VF[514] 85.0 # this is the known value for LMR-400
RPD_DD[514]  2.0 # this is SE's guess; see comment below
RPD_A0[514] 0.00185
RPD_A1[514] 0.00000
RPD_STR[514]  1.0005 #   Updated based on TBW self-cal. results
# FIXME SE Above: I guessed RPD_DD = 2 ns, because I expect it to be better than
# ... a LMR-200-like cable, but I'm not sure by how much.

# Cables to Stand 258 (RTA)
RPD_VF[515] 85.0 # this is the known value for LMR-400
RPD_DD[515]  2.0 # this is SE's guess; see comment below 
RPD_A0[515] 0.00185 
RPD_A1[515] 0.00000 
RPD_STR[515]  0.9945 #   Updated based on TBW self-cal. results
RPD_VF[516] 85.0 # this is the known value for LMR-400
RPD_DD[516]  2.0 # this is SE's guess; see comment below 
RPD_A0[516] 0.00185 
RPD_A1[516] 0.00000 
RPD_STR[516]  0.9975 #   Updated based on TBW self-cal. results
# FIXME SE Above: I guessed RPD_DD = 2 ns, because I expect it to be better than 
# ... a LMR-200-like cable, but I'm not sure by how much.  

# Cables to Stand 259 (LEDA Outrigger #3)
RPD_VF[517] 85.0 # this is the known value for LMR-400
RPD_DD[517]  2.0 # this is SE's guess; see comment below
RPD_A0[517] 0.00185
RPD_A1[517] 0.00000
RPD_STR[517]  0.9990 #   Updated based on TBW self-cal. results
RPD_VF[518] 85.0 # this is the known value for LMR-400
RPD_DD[518]  2.0 # this is SE's guess; see comment below
RPD_A0[518] 0.00185
RPD_A1[518] 0.00000
RPD_STR[518]  0.9980 #   Updated based on TBW self-cal. results
# FIXME SE Above: I guessed RPD_DD = 2 ns, because I expect it to be better than
# ... a LMR-200-like cable, but I'm not sure by how much.

# Cables to Stand 260 (LEDA Outrigger #2)
RPD_VF[519] 85.0 # this is the known value for LMR-400
RPD_DD[519]  2.0 # this is SE's guess; see comment below
RPD_A0[519] 0.00185
RPD_A1[519] 0.00000
RPD_STR[519]  1.0000 #   Updated based on TBW self-cal. results
RPD_VF[520] 85.0 # this is the known value for LMR-400
RPD_DD[520]  2.0 # this is SE's guess; see comment below
RPD_A0[520] 0.00185
RPD_A1[520] 0.00000
RPD_STR[520]  1.0000 #   Updated based on TBW self-cal. results
# FIXME SE Above: I guessed RPD_DD = 2 ns, because I expect it to be better than
# ... a LMR-200-like cable, but I'm not sure by how much.

# --- Antenna # -> cable # mapping -----
# --------------------------------------
# Format (example) "RPD_ANT[2] 3" means antenna 3 is connected to cable 2.
# RPD_ANT[n] will be set to n for any cables #'s <= N_RPD not identified
#   ...so you should only need to note exceptions here
# Set RPD_ANT[] to the corresponding negative value to indicated that only the input is connected.
# *** RPD_ANT[cable#] goes here:

# ----------------------
# --- SEP --------------
# ----------------------
N_SEP 520

# SEP_ID[] will be set to "UNK" (no identification) for any SEP port #'s <= N_SEP not identified
# *** SEP_ID[port#] goes here:

# Status codes 0-3 summarized defined at end of this document (and in MCS0031)
# This will be set to 3 ("OK") for any port #'s <= N_SEP not identified
# *** SEP_STAT[port#] goes here:

# SEP_CABL[] will be set to "UNK" (no identification) for any SEP port #'s <= N_SEP not identified
# *** SEP_CABL[port#] goes here:
SEP_CABL[1] 001-NS
SEP_CABL[2] 001-EW
SEP_CABL[3] 002-NS
SEP_CABL[4] 002-EW
SEP_CABL[5] 003-NS
SEP_CABL[6] 003-EW
SEP_CABL[7] 004-NS
SEP_CABL[8] 004-EW
SEP_CABL[9] 005-NS
SEP_CABL[10] 005-EW
SEP_CABL[11] 006-NS
SEP_CABL[12] 006-EW
SEP_CABL[13] 007-NS
SEP_CABL[14] 007-EW
SEP_CABL[15] 008-NS
SEP_CABL[16] 008-EW
SEP_CABL[17] 009-NS
SEP_CABL[18] 009-EW
SEP_CABL[19] 010-NS
SEP_CABL[20] 010-EW
SEP_CABL[21] 011-NS
SEP_CABL[22] 011-EW
SEP_CABL[23] 012-NS
SEP_CABL[24] 012-EW
SEP_CABL[25] 013-NS
SEP_CABL[26] 013-EW
SEP_CABL[27] 014-NS
SEP_CABL[28] 014-EW
SEP_CABL[29] 015-NS
SEP_CABL[30] 015-EW
SEP_CABL[31] 016-NS
SEP_CABL[32] 016-EW
SEP_CABL[33] 017-NS
SEP_CABL[34] 017-EW
SEP_CABL[35] 018-NS
SEP_CABL[36] 018-EW
SEP_CABL[37] 019-NS
SEP_CABL[38] 019-EW
SEP_CABL[39] 020-NS
SEP_CABL[40] 020-EW
SEP_CABL[41] 021-NS
SEP_CABL[42] 021-EW
SEP_CABL[43] 022-NS
SEP_CABL[44] 022-EW
SEP_CABL[45] 023-NS
SEP_CABL[46] 023-EW
SEP_CABL[47] 024-NS
SEP_CABL[48] 024-EW
SEP_CABL[49] 025-NS
SEP_CABL[50] 025-EW
SEP_CABL[51] 026-NS
SEP_CABL[52] 026-EW
SEP_CABL[53] 027-NS
SEP_CABL[54] 027-EW
SEP_CABL[55] 028-NS
SEP_CABL[56] 028-EW
SEP_CABL[57] 029-NS
SEP_CABL[58] 029-EW
SEP_CABL[59] 030-NS
SEP_CABL[60] 030-EW
SEP_CABL[61] 031-NS
SEP_CABL[62] 031-EW
SEP_CABL[63] 032-NS
SEP_CABL[64] 032-EW
SEP_CABL[65] 033-NS
SEP_CABL[66] 033-EW
SEP_CABL[67] 034-NS
SEP_CABL[68] 034-EW

# FIXME
# This is the *real* Stand #35
#SEP_CABL[69] 035-NS
#SEP_CABL[70] 035-EW
# SEP cables to Stand 35 (LEDA Outrigger #5)
SEP_CABL[69] Outrigger 5 NS
SEP_CABL[70] Outrigger 5 EW

SEP_CABL[71] 036-NS
SEP_CABL[72] 036-EW
SEP_CABL[73] 037-NS
SEP_CABL[74] 037-EW
SEP_CABL[75] 038-NS
SEP_CABL[76] 038-EW
SEP_CABL[77] 039-NS
SEP_CABL[78] 039-EW
SEP_CABL[79] 040-NS
SEP_CABL[80] 040-EW
SEP_CABL[81] 041-NS
SEP_CABL[82] 041-EW
SEP_CABL[83] 042-NS
SEP_CABL[84] 042-EW
SEP_CABL[85] 043-NS
SEP_CABL[86] 043-EW
SEP_CABL[87] 044-NS
SEP_CABL[88] 044-EW
SEP_CABL[89] 045-NS
SEP_CABL[90] 045-EW
SEP_CABL[91] 046-NS
SEP_CABL[92] 046-EW
SEP_CABL[93] 047-NS
SEP_CABL[94] 047-EW
SEP_CABL[95] 048-NS
SEP_CABL[96] 048-EW
SEP_CABL[97] 049-NS
SEP_CABL[98] 049-EW
SEP_CABL[99] 050-NS
SEP_CABL[100] 050-EW
SEP_CABL[101] 051-NS
SEP_CABL[102] 051-EW
SEP_CABL[103] 052-NS
SEP_CABL[104] 052-EW
SEP_CABL[105] 053-NS
SEP_CABL[106] 053-EW
SEP_CABL[107] 054-NS
SEP_CABL[108] 054-EW
SEP_CABL[109] 055-NS
SEP_CABL[110] 055-EW
SEP_CABL[111] 056-NS
SEP_CABL[112] 056-EW
SEP_CABL[113] 057-NS
SEP_CABL[114] 057-EW
SEP_CABL[115] 058-NS
SEP_CABL[116] 058-EW
SEP_CABL[117] 059-NS
SEP_CABL[118] 059-EW
SEP_CABL[119] 060-NS
SEP_CABL[120] 060-EW
SEP_CABL[121] 061-NS
SEP_CABL[122] 061-EW
SEP_CABL[123] 062-NS
SEP_CABL[124] 062-EW
SEP_CABL[125] 063-NS
SEP_CABL[126] 063-EW
SEP_CABL[127] 064-NS
SEP_CABL[128] 064-EW
SEP_CABL[129] 065-NS
SEP_CABL[130] 065-EW
SEP_CABL[131] 066-NS
SEP_CABL[132] 066-EW
SEP_CABL[133] 067-NS
SEP_CABL[134] 067-EW
SEP_CABL[135] 068-NS
SEP_CABL[136] 068-EW
SEP_CABL[137] 069-NS
SEP_CABL[138] 069-EW
SEP_CABL[139] 070-NS
SEP_CABL[140] 070-EW
SEP_CABL[141] 071-NS
SEP_CABL[142] 071-EW
SEP_CABL[143] 072-NS
SEP_CABL[144] 072-EW
SEP_CABL[145] 073-NS
SEP_CABL[146] 073-EW
SEP_CABL[147] 074-NS
SEP_CABL[148] 074-EW
SEP_CABL[149] 075-NS
SEP_CABL[150] 075-EW
SEP_CABL[151] 076-NS
SEP_CABL[152] 076-EW
SEP_CABL[153] 077-NS
SEP_CABL[154] 077-EW
SEP_CABL[155] 078-NS
SEP_CABL[156] 078-EW
SEP_CABL[157] 079-NS
SEP_CABL[158] 079-EW
SEP_CABL[159] 080-NS
SEP_CABL[160] 080-EW
SEP_CABL[161] 081-NS
SEP_CABL[162] 081-EW
SEP_CABL[163] 082-NS
SEP_CABL[164] 082-EW
SEP_CABL[165] 083-NS
SEP_CABL[166] 083-EW
SEP_CABL[167] 084-NS
SEP_CABL[168] 084-EW
SEP_CABL[169] 085-NS
SEP_CABL[170] 085-EW
SEP_CABL[171] 086-NS
SEP_CABL[172] 086-EW
SEP_CABL[173] 087-NS
SEP_CABL[174] 087-EW
SEP_CABL[175] 088-NS
SEP_CABL[176] 088-EW
SEP_CABL[177] 089-NS
SEP_CABL[178] 089-EW
SEP_CABL[179] 090-NS
SEP_CABL[180] 090-EW
SEP_CABL[181] 091-NS
SEP_CABL[182] 091-EW
SEP_CABL[183] 092-NS
SEP_CABL[184] 092-EW
SEP_CABL[185] 093-NS
SEP_CABL[186] 093-EW
SEP_CABL[187] 094-NS
SEP_CABL[188] 094-EW
SEP_CABL[189] 095-NS
SEP_CABL[190] 095-EW
SEP_CABL[191] 096-NS
SEP_CABL[192] 096-EW
SEP_CABL[193] 097-NS
SEP_CABL[194] 097-EW
SEP_CABL[195] 098-NS
SEP_CABL[196] 098-EW
SEP_CABL[197] 099-NS
SEP_CABL[198] 099-EW
SEP_CABL[199] 100-NS
SEP_CABL[200] 100-EW
SEP_CABL[201] 101-NS
SEP_CABL[202] 101-EW
SEP_CABL[203] 102-NS
SEP_CABL[204] 102-EW
SEP_CABL[205] 103-NS
SEP_CABL[206] 103-EW
SEP_CABL[207] 104-NS
SEP_CABL[208] 104-EW
SEP_CABL[209] 105-NS
SEP_CABL[210] 105-EW
SEP_CABL[211] 106-NS
SEP_CABL[212] 106-EW
SEP_CABL[213] 107-NS
SEP_CABL[214] 107-EW
SEP_CABL[215] 108-NS
SEP_CABL[216] 108-EW
SEP_CABL[217] 109-NS
SEP_CABL[218] 109-EW
SEP_CABL[219] 110-NS
SEP_CABL[220] 110-EW
SEP_CABL[221] 111-NS
SEP_CABL[222] 111-EW
SEP_CABL[223] 112-NS
SEP_CABL[224] 112-EW
SEP_CABL[225] 113-NS
SEP_CABL[226] 113-EW
SEP_CABL[227] 114-NS
SEP_CABL[228] 114-EW
SEP_CABL[229] 115-NS
SEP_CABL[230] 115-EW
SEP_CABL[231] 116-NS
SEP_CABL[232] 116-EW
SEP_CABL[233] 117-NS
SEP_CABL[234] 117-EW
SEP_CABL[235] 118-NS
SEP_CABL[236] 118-EW
SEP_CABL[237] 119-NS
SEP_CABL[238] 119-EW
SEP_CABL[239] 120-NS
SEP_CABL[240] 120-EW
SEP_CABL[241] 121-NS
SEP_CABL[242] 121-EW
SEP_CABL[243] 122-NS
SEP_CABL[244] 122-EW
SEP_CABL[245] 123-NS
SEP_CABL[246] 123-EW
SEP_CABL[247] 124-NS
SEP_CABL[248] 124-EW
SEP_CABL[249] 125-NS
SEP_CABL[250] 125-EW
SEP_CABL[251] 126-NS
SEP_CABL[252] 126-EW
SEP_CABL[253] 127-NS
SEP_CABL[254] 127-EW
SEP_CABL[255] 128-NS
SEP_CABL[256] 128-EW
SEP_CABL[257] 129-NS
SEP_CABL[258] 129-EW
SEP_CABL[259] 130-NS
SEP_CABL[260] 130-EW
SEP_CABL[261] 131-NS
SEP_CABL[262] 131-EW
SEP_CABL[263] 132-NS
SEP_CABL[264] 132-EW
SEP_CABL[265] 133-NS
SEP_CABL[266] 133-EW
SEP_CABL[267] 134-NS
SEP_CABL[268] 134-EW
SEP_CABL[269] 135-NS
SEP_CABL[270] 135-EW
SEP_CABL[271] 136-NS
SEP_CABL[272] 136-EW
SEP_CABL[273] 137-NS
SEP_CABL[274] 137-EW
SEP_CABL[275] 138-NS
SEP_CABL[276] 138-EW
SEP_CABL[277] 139-NS
SEP_CABL[278] 139-EW
SEP_CABL[279] 140-NS
SEP_CABL[280] 140-EW
SEP_CABL[281] 141-NS
SEP_CABL[282] 141-EW
SEP_CABL[283] 142-NS
SEP_CABL[284] 142-EW
SEP_CABL[285] 143-NS
SEP_CABL[286] 143-EW
SEP_CABL[287] 144-NS
SEP_CABL[288] 144-EW
SEP_CABL[289] 145-NS
SEP_CABL[290] 145-EW
SEP_CABL[291] 146-NS
SEP_CABL[292] 146-EW
SEP_CABL[293] 147-NS
SEP_CABL[294] 147-EW
SEP_CABL[295] 148-NS
SEP_CABL[296] 148-EW
SEP_CABL[297] 149-NS
SEP_CABL[298] 149-EW
SEP_CABL[299] 150-NS
SEP_CABL[300] 150-EW
SEP_CABL[301] 151-NS
SEP_CABL[302] 151-EW
SEP_CABL[303] 152-NS
SEP_CABL[304] 152-EW
SEP_CABL[305] 153-NS
SEP_CABL[306] 153-EW
SEP_CABL[307] 154-NS
SEP_CABL[308] 154-EW
SEP_CABL[309] 155-NS
SEP_CABL[310] 155-EW
SEP_CABL[311] 156-NS
SEP_CABL[312] 156-EW
SEP_CABL[313] 157-NS
SEP_CABL[314] 157-EW
SEP_CABL[315] 158-NS
SEP_CABL[316] 158-EW
SEP_CABL[317] 159-NS
SEP_CABL[318] 159-EW
SEP_CABL[319] 160-NS
SEP_CABL[320] 160-EW
SEP_CABL[321] 161-NS
SEP_CABL[322] 161-EW
SEP_CABL[323] 162-NS
SEP_CABL[324] 162-EW
SEP_CABL[325] 163-NS
SEP_CABL[326] 163-EW
SEP_CABL[327] 164-NS
SEP_CABL[328] 164-EW
SEP_CABL[329] 165-NS
SEP_CABL[330] 165-EW
SEP_CABL[331] 166-NS
SEP_CABL[332] 166-EW
SEP_CABL[333] 167-NS
SEP_CABL[334] 167-EW
SEP_CABL[335] 168-NS
SEP_CABL[336] 168-EW
SEP_CABL[337] 169-NS
SEP_CABL[338] 169-EW
SEP_CABL[339] 170-NS
SEP_CABL[340] 170-EW
SEP_CABL[341] 171-NS
SEP_CABL[342] 171-EW
SEP_CABL[343] 172-NS
SEP_CABL[344] 172-EW
SEP_CABL[345] 173-NS
SEP_CABL[346] 173-EW
SEP_CABL[347] 174-NS
SEP_CABL[348] 174-EW
SEP_CABL[349] 175-NS
SEP_CABL[350] 175-EW
SEP_CABL[351] 176-NS
SEP_CABL[352] 176-EW
SEP_CABL[353] 177-NS
SEP_CABL[354] 177-EW
SEP_CABL[355] 178-NS
SEP_CABL[356] 178-EW
SEP_CABL[357] 179-NS
SEP_CABL[358] 179-EW
SEP_CABL[359] 180-NS
SEP_CABL[360] 180-EW
SEP_CABL[361] 181-NS
SEP_CABL[362] 181-EW
SEP_CABL[363] 182-NS
SEP_CABL[364] 182-EW
SEP_CABL[365] 183-NS
SEP_CABL[366] 183-EW
SEP_CABL[367] 184-NS
SEP_CABL[368] 184-EW
SEP_CABL[369] 185-NS
SEP_CABL[370] 185-EW
SEP_CABL[371] 186-NS
SEP_CABL[372] 186-EW
SEP_CABL[373] 187-NS
SEP_CABL[374] 187-EW
SEP_CABL[375] 188-NS
SEP_CABL[376] 188-EW
SEP_CABL[377] 189-NS
SEP_CABL[378] 189-EW
SEP_CABL[379] 190-NS
SEP_CABL[380] 190-EW
SEP_CABL[381] 191-NS
SEP_CABL[382] 191-EW
SEP_CABL[383] 192-NS
SEP_CABL[384] 192-EW
SEP_CABL[385] 193-NS
SEP_CABL[386] 193-EW
SEP_CABL[387] 194-NS
SEP_CABL[388] 194-EW
SEP_CABL[389] 195-NS
SEP_CABL[390] 195-EW
SEP_CABL[391] 196-NS
SEP_CABL[392] 196-EW
SEP_CABL[393] 197-NS
SEP_CABL[394] 197-EW
SEP_CABL[395] 198-NS
SEP_CABL[396] 198-EW
SEP_CABL[397] 199-NS
SEP_CABL[398] 199-EW
SEP_CABL[399] 200-NS
SEP_CABL[400] 200-EW
SEP_CABL[401] 201-NS
SEP_CABL[402] 201-EW
SEP_CABL[403] 202-NS
SEP_CABL[404] 202-EW
SEP_CABL[405] 203-NS
SEP_CABL[406] 203-EW
SEP_CABL[407] 204-NS
SEP_CABL[408] 204-EW
SEP_CABL[409] 205-NS
SEP_CABL[410] 205-EW
SEP_CABL[411] 206-NS
SEP_CABL[412] 206-EW
SEP_CABL[413] 207-NS
SEP_CABL[414] 207-EW
SEP_CABL[415] 208-NS
SEP_CABL[416] 208-EW
SEP_CABL[417] 209-NS
SEP_CABL[418] 209-EW
SEP_CABL[419] 210-NS
SEP_CABL[420] 210-EW
SEP_CABL[421] 211-NS
SEP_CABL[422] 211-EW
SEP_CABL[423] 212-NS
SEP_CABL[424] 212-EW
SEP_CABL[425] 213-NS
SEP_CABL[426] 213-EW
SEP_CABL[427] 214-NS
SEP_CABL[428] 214-EW
SEP_CABL[429] 215-NS
SEP_CABL[430] 215-EW
SEP_CABL[431] 216-NS
SEP_CABL[432] 216-EW
SEP_CABL[433] 217-NS
SEP_CABL[434] 217-EW
SEP_CABL[435] 218-NS
SEP_CABL[436] 218-EW
SEP_CABL[437] 219-NS
SEP_CABL[438] 219-EW
SEP_CABL[439] 220-NS
SEP_CABL[440] 220-EW
SEP_CABL[441] 221-NS
SEP_CABL[442] 221-EW
SEP_CABL[443] 222-NS
SEP_CABL[444] 222-EW
SEP_CABL[445] 223-NS
SEP_CABL[446] 223-EW
SEP_CABL[447] 224-NS
SEP_CABL[448] 224-EW
SEP_CABL[449] 225-NS
SEP_CABL[450] 225-EW
SEP_CABL[451] 226-NS
SEP_CABL[452] 226-EW
SEP_CABL[453] 227-NS
SEP_CABL[454] 227-EW
SEP_CABL[455] 228-NS
SEP_CABL[456] 228-EW
SEP_CABL[457] 229-NS
SEP_CABL[458] 229-EW
SEP_CABL[459] 230-NS
SEP_CABL[460] 230-EW
SEP_CABL[461] 231-NS
SEP_CABL[462] 231-EW
SEP_CABL[463] 232-NS
SEP_CABL[464] 232-EW
SEP_CABL[465] 233-NS
SEP_CABL[466] 233-EW
SEP_CABL[467] 234-NS
SEP_CABL[468] 234-EW
SEP_CABL[469] 235-NS
SEP_CABL[470] 235-EW
SEP_CABL[471] 236-NS
SEP_CABL[472] 236-EW
SEP_CABL[473] 237-NS
SEP_CABL[474] 237-EW
SEP_CABL[475] 238-NS
SEP_CABL[476] 238-EW
SEP_CABL[477] 239-NS
SEP_CABL[478] 239-EW
SEP_CABL[479] 240-NS
SEP_CABL[480] 240-EW
SEP_CABL[481] 241-NS
SEP_CABL[482] 241-EW
SEP_CABL[483] 242-NS
SEP_CABL[484] 242-EW
SEP_CABL[485] 243-NS
SEP_CABL[486] 243-EW
SEP_CABL[487] 244-NS
SEP_CABL[488] 244-EW
SEP_CABL[489] 245-NS
SEP_CABL[490] 245-EW
SEP_CABL[491] 246-NS
SEP_CABL[492] 246-EW
SEP_CABL[493] 247-NS
SEP_CABL[494] 247-EW
SEP_CABL[495] 248-NS
SEP_CABL[496] 248-EW
SEP_CABL[497] 249-NS
SEP_CABL[498] 249-EW
SEP_CABL[499] 250-NS
SEP_CABL[500] 250-EW
SEP_CABL[501] 251-NS
SEP_CABL[502] 251-EW
SEP_CABL[503] 252-NS
SEP_CABL[504] 252-EW
SEP_CABL[505] 253-NS
SEP_CABL[506] 253-EW
SEP_CABL[507] 254-NS
SEP_CABL[508] 254-EW
SEP_CABL[509] 255-NS
SEP_CABL[510] 255-EW
SEP_CABL[511] 256-NS
SEP_CABL[512] 256-EW
SEP_CABL[513] Outrigger 1 NS
SEP_CABL[514] Outrigger 1 EW
SEP_CABL[515] 258-NS
SEP_CABL[516] 258-EW
SEP_CABL[517] Outrigger 3 NS
SEP_CABL[518] Outrigger 3 EW
SEP_CABL[519] Outrigger 2 NS
SEP_CABL[520] Outrigger 2 EW

# SEP_LENG[] will be set to 0 for any SEP port #'s <= N_SEP not identified
# *** SEP_LENG[port#] goes here:

# SEP_DESI[] be set to 1 for any SEP port #'s <= N_SEP not identified
# You should set it to 0 if different but not known, or >1 if appropriate
# *** SEP_DESI[port#] goes here:

# SEP_GAIN[] be set to 0.0 for any SEP port #'s <= N_SEP not identified
# *** SEP_GAIN[port] [dB] goes here:

# -----------------------------------------
# --- Antenna # -> SEP port # mapping -----
# -----------------------------------------
# Format (example) "SEP_ANT[2] 3" means antenna 3 is connected to SEP port 2.
# SEP_ANT[n] will be set to n for any port #'s <= N_SEP not identified
#   ... so only need to note exceptions below
# Set SEP_ANT[] to the corresponding negative value to indicated that only the input is connected.
# *** SEP_ANT[port#] goes here:

# ----------------------
# --- ASP --------------
# ----------------------
# Maximum (not necessarily actual) number of ARX boards:
N_ARB 33
# Maximum (not necessarily actual) number or channels per ARX board:
N_ARBCH 16

# ARB_ID[] will be set to "UNK" (no identification) for any ARX board #'s <= N_ARB not identified
# *** ARB_ID[arb#] goes here:
ARB_ID[1] 0112
ARB_ID[2] 0101
ARB_ID[3] 0142
ARB_ID[4] 0130
ARB_ID[5] 0138
ARB_ID[6] 0127
ARB_ID[7] 0103
ARB_ID[8] 0136
ARB_ID[9] 0129
ARB_ID[10] 0126
ARB_ID[11] 0121
ARB_ID[12] 0117
ARB_ID[13] 0118
ARB_ID[14] 0132
ARB_ID[15] 0116
ARB_ID[16] 0106
ARB_ID[17] 0114
ARB_ID[18] 0113
ARB_ID[19] 0119
ARB_ID[20] 0124
ARB_ID[21] 0108
ARB_ID[22] 0128
ARB_ID[23] 0115
ARB_ID[24] 0133
ARB_ID[25] 0141
ARB_ID[26] 0120
ARB_ID[27] 0134
ARB_ID[28] 0139
ARB_ID[29] 0123
ARB_ID[30] 0109
ARB_ID[31] 0140
ARB_ID[32] 0135
ARB_ID[33] 0137

# ARB_SLOT[] will be set to 0 (not known/not applicable) for any ARX board #'s <= N_ARB not identified
# *** ARB_SLOT[arb#] goes here:
# Format is <chassis>-<slot-from-left>
# Chassis 1 is bottom-most chassis in the rack
ARB_SLOT[1] 11
ARB_SLOT[2] 12
ARB_SLOT[3] 13
ARB_SLOT[4] 14
ARB_SLOT[5] 15
ARB_SLOT[6] 16
ARB_SLOT[7] 17
ARB_SLOT[8] 18
ARB_SLOT[9] 21
ARB_SLOT[10] 22
ARB_SLOT[11] 23
ARB_SLOT[12] 24
ARB_SLOT[13] 25
ARB_SLOT[14] 26
ARB_SLOT[15] 27
ARB_SLOT[16] 28
ARB_SLOT[17] 31
ARB_SLOT[18] 32
ARB_SLOT[19] 33
ARB_SLOT[20] 34
ARB_SLOT[21] 35
ARB_SLOT[22] 36
ARB_SLOT[23] 37
ARB_SLOT[24] 38
ARB_SLOT[25] 41
ARB_SLOT[26] 42
ARB_SLOT[27] 43
ARB_SLOT[28] 44
ARB_SLOT[29] 45
ARB_SLOT[30] 46
ARB_SLOT[31] 47
ARB_SLOT[32] 48
ARB_SLOT[33] 49

# ARB_DESI[] be set to 0 for any ARX board #'s <= N_ARB not identified
# *** ARB_DESI[arb#] goes here:
ARB_DESI[1] 2
ARB_DESI[2] 2
ARB_DESI[3] 2
ARB_DESI[4] 2
ARB_DESI[5] 2
ARB_DESI[6] 2
ARB_DESI[7] 2
ARB_DESI[8] 2
ARB_DESI[9] 2
ARB_DESI[10] 2
ARB_DESI[11] 2
ARB_DESI[12] 2
ARB_DESI[13] 2
ARB_DESI[14] 2
ARB_DESI[15] 2
ARB_DESI[16] 2
ARB_DESI[17] 2
ARB_DESI[18] 2
ARB_DESI[19] 2
ARB_DESI[20] 2
ARB_DESI[21] 2
ARB_DESI[22] 2
ARB_DESI[23] 2
ARB_DESI[24] 2
ARB_DESI[25] 2
ARB_DESI[26] 2
ARB_DESI[27] 2
ARB_DESI[28] 2
ARB_DESI[29] 2
ARB_DESI[30] 2
ARB_DESI[31] 2
ARB_DESI[32] 2
ARB_DESI[33] 2

# Format (example) "ARB_RACK[2] 3" means ARX board 2 is powered via a supply in Rack 2.
# ARB_RACK[] will be set to 0 (no power source) for any ARX board #'s <= N_ARB not identified
# Format (example) "ARB_PORT[2] 7" means ARX board 2 is powered via port 7 (on whatever rack is specified elsewhere).
# ARB_PORT[] will be set to 0 (no power source) for any ARX board #'s <= N_ARB not identified
# *** ARB_RACK[arb#] goes here:
# *** ARB_PORT[arb#] goes here:
ARB_RACK[1] 1
ARB_PORT[1] 2
ARB_RACK[2] 1
ARB_PORT[2] 2
ARB_RACK[3] 1
ARB_PORT[3] 2
ARB_RACK[4] 1
ARB_PORT[4] 2
ARB_RACK[5] 1
ARB_PORT[5] 2
ARB_RACK[6] 1
ARB_PORT[6] 2
ARB_RACK[7] 1
